"Indicators","BNC","BPH","BUH","CAPITALBK","SOGEBK","UNIBNK","SOGEBL","CBNA","TOTAL","Parts1_fr","Parts2_fr","Parts1_en","Parts2_en","Date","SCOTIA","BICH","SOCABK","PROMOBK","SOCABL","BHD..","BHD"
"ACTIF_ILLIQUIDE_immobilisations",859069.778,30276.87165,327953.17117,255848,1505402.77825,1152391.9427,223229.96773,11140,4439870.5095,"Actif","Actif illiquide","Asset","Non-liquid asset","2010-06-01",74558,0,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_actifs",1653934.359,17898.57883955,61550.073685396,215229,1160489.30435,544539.322787234,51135.57717,34875,3759034.21583218,"Actif","Actif illiquide","Asset","Non-liquid asset","2010-06-01",19383,0,NA,NA,NA,NA,NA
"DÉPÔT_a_vue",14875529.104,505039.82835,761529.589176599,2977753,12403966.72991,14868925.8487489,543281.88443,2442671,50961535.9846155,"Passif","Dépôt","Liability","Deposit","2010-06-01",1582839,0,NA,NA,NA,NA,NA
"DÉPÔT_epargne",6668779.642,356435.68537,1478892.90756376,1646393,14604165.38146,14529784.4644958,358518.24101,292526,40948521.3218995,"Passif","Dépôt","Liability","Deposit","2010-06-01",1013026,0,NA,NA,NA,NA,NA
"DÉPÔT_a_terme",3150427.463,397658.38106,636425.025172285,1077764,6165234.69451463,4308355.30189355,1929493.81695,631123,18928926.6825905,"Passif","Dépôt","Liability","Deposit","2010-06-01",632445,0,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_locales",0,0,0,22387,0,0,0,60000,82387,"Passif","Obligations à vue","Liability","Demand bonds","2010-06-01",0,0,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_a_l'etranger",0,0,0,0,0,0,0,0,0,"Passif","Obligations à vue","Liability","Demand bonds","2010-06-01",0,0,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_autres",1139747.819,87859.856119666,134847.031291732,189469,1034445.96429,482855.907182385,74119.24495,228375,3539962.82283378,"Passif","Obligations à vue","Liability","Demand bonds","2010-06-01",168243,0,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banques_locales",278000,0,0,0,3000,0,417890.55,0,698890.55,"Passif","Obligations à terme","Liability","Term bonds","2010-06-01",0,0,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banque_a_l'etranger",0,0,0,0,0,0,0,0,0,"Passif","Obligations à terme","Liability","Term bonds","2010-06-01",0,0,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_autres",1503941.046,20318.10883,5891.572853535,31944,129262.71205,146010.756749622,10261.77761,16850,1866117.97409316,"Passif","Obligations à terme","Liability","Term bonds","2010-06-01",1638,0,NA,NA,NA,NA,NA
"AUTRES_PASSIFS_autres_passifs",239.605,11.35864,139748.237235754,179903,837952.97456,1141696.90300868,4941.61473,2768,2630838.69317444,"Passif","Autres passifs","Liability","Other liabilities","2010-06-01",323577,0,NA,NA,NA,NA,NA
"FONDS_PROPRES_capital_verse",5e+05,5000,150000,270000,750000,1024384,138000,103837,3035593,"Fonds propres","Fonds propres","Equity","Equity","2010-06-01",94372,0,NA,NA,NA,NA,NA
"FONDS_PROPRES_reserves",304683.919,88500,46577.225,118113,1052718.72857,337026.1911,131306.74301,70546,2195490.80668,"Fonds propres","Fonds propres","Equity","Equity","2010-06-01",46019,0,NA,NA,NA,NA,NA
"FONDS_PROPRES_surplus_d'apport",0,14325,105199.29848,1387,98479.45517,0,0,0,219390.75365,"Fonds propres","Fonds propres","Equity","Equity","2010-06-01",0,0,NA,NA,NA,NA,NA
"FONDS_PROPRES_bnr",732711.029,-38867.37377,-315896.70281,78297,342073.38772,1443255.09967,128147.0828,-1092,2406277.52261,"Fonds propres","Fonds propres","Equity","Equity","2010-06-01",37650,0,NA,NA,NA,NA,NA
"HORS-BILAN_effets_a_l'encaissement",0,0,0,0,29478.1196,426.676997307,0,0,29904.796597307,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2010-06-01",0,0,NA,NA,NA,NA,NA
"HORS-BILAN_credit_documentaire",404110.589,0,0,0,666849.02613,748305.870883802,0,82536,1903409.4860138,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2010-06-01",1608,0,NA,NA,NA,NA,NA
"HORS-BILAN_autres",35225.73,108073.632126738,2557.834406252,99049,1017848.87123,803185.326727855,238360.691019,1109019,3667366.08550984,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2010-06-01",254046,0,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_brut",5421190.78376,736235.85136,1009928.56943604,2251402,9200957.89317,8070178.2945,1454307.443784,1428727,31370025.83601,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2010-06-01",1797098,0,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_provisions_pour_creances_douteuses",1247461.615,191104.10107,109959.396632378,57303,441087.29275,253335.89431,63744.71104,78384,2573071.01080238,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2010-06-01",130691,0,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_de_credit_improductif",1943310.331,291074.61709,224118,45454,586127,72697.8965,248397.3252773,21969,3685900.1698673,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2010-06-01",252752,0,NA,NA,NA,NA,NA
"DÉPÔTS_EN_USD_CONVERTIS_EN_HTG_depots_us_convertis",0,0,0,0,0,0,0,0,0,"Dépôts en USD convertis en HTG","Dépôts en USD convertis en HTG","Deposit in US converted in HTG","Deposit in US converted in HTG","2010-06-01",0,0,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_encaisse",1370114.043,96412.01367,209436.958434238,218417,2498599.17418,529917.705687048,15353.20853,42194,5061573.10350129,"Actif","Actif liquide","Asset","Liquid asset","2012-09-01",81129,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_la_brh",18834806.552,766794.2219,1113552.77893236,2755816,10043893.1533,16212771.6428096,312908.24065,2536514,54214409.589592,"Actif","Actif liquide","Asset","Liquid asset","2012-09-01",1637353,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_l'etranger",1198118.509,56353.20409,158639.735013642,687504,972058.23866,3641525.84996044,1050.91609,395584,8130941.45281408,"Actif","Actif liquide","Asset","Liquid asset","2012-09-01",1020107,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_dans_les_banques_locales",0,0,76348.916444676,15305,2406.21458,59111.8926582443,1596205.04126,0,1749377.06494292,"Actif","Actif liquide","Asset","Liquid asset","2012-09-01",0,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_autres_liquidites",264043.619,28482.35442,34882.693079198,268085,407643.55498,782101.151328676,36795.10037,245856,2127818.47317787,"Actif","Actif liquide","Asset","Liquid asset","2012-09-01",59929,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_bons_b.r.h.",3397881,0,0,80000,599999.605,1791680.1,0,399899,6269459.705,"Actif","Actif illiquide","Asset","Non-liquid asset","2012-09-01",0,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_placements",7262705.03859,24297.35108,24215.426527732,652046,11469064.33085,10857402.078299,28992.9308,0,30318723.1561468,"Actif","Actif illiquide","Asset","Non-liquid asset","2012-09-01",0,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_portefeuille_net",6347999.1491,871518.50167,1384144.97375109,4108729,16211855.77159,17174851.66467,2089734.9150224,1584777,51860165.9758035,"Actif","Actif illiquide","Asset","Non-liquid asset","2012-09-01",2086555,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_immobilisations",1109657.26255,129549.13488,213238.20509,296962,1420379.12398,1322498.03371,154237.68187,247807,4948839.44208,"Actif","Actif illiquide","Asset","Non-liquid asset","2012-09-01",54511,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_actifs",1820978.734,127775.67998,60051.489842444,344886,2230529.631,1081183.88658613,75513.69421,123299,5874397.11561857,"Actif","Actif illiquide","Asset","Non-liquid asset","2012-09-01",10179,NA,NA,NA,NA,NA,NA
"DÉPÔT_a_vue",25592452.41,742741.99014,902954.35886985,3966588,15369480.80241,23902240.3798602,840457.01093,3135559,76669189.9522101,"Passif","Dépôt","Liability","Deposit","2012-09-01",2216716,NA,NA,NA,NA,NA,NA
"DÉPÔT_epargne",7973275.461,482950.52103,1709736.71783248,2387708,17580604.56353,18102263.584216,429145.14979,429570,50385399.9973984,"Passif","Dépôt","Liability","Deposit","2012-09-01",1290146,NA,NA,NA,NA,NA,NA
"DÉPÔT_a_terme",3051012.08198,606813.83676,615245.14662978,1560473,5649320.53745318,4465893.24978433,2002074.14769,1171474,19783505.0002973,"Passif","Dépôt","Liability","Deposit","2012-09-01",661199,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_locales",0,0,0,0,0,0,0,2e+05,2e+05,"Passif","Obligations à vue","Liability","Demand bonds","2012-09-01",0,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_a_l'etranger",0,0,0,0,0,0,0,0,0,"Passif","Obligations à vue","Liability","Demand bonds","2012-09-01",0,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_autres",1216512.3,108975.199220276,122885.841262142,268674,1956972.72036,661118.114598948,102852.65009,231908,4830183.82553137,"Passif","Obligations à vue","Liability","Demand bonds","2012-09-01",160285,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banques_locales",3000,28530,0,0,0,650000,5e+05,0,1181530,"Passif","Obligations à terme","Liability","Term bonds","2012-09-01",0,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banque_a_l'etranger",0,0,0,0,634833,0,0,0,634833,"Passif","Obligations à terme","Liability","Term bonds","2012-09-01",0,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_autres",1302768.908,124234.22892,7564.83929765,255237,275111.09762,846520.293628382,10784.99534,80230,2956375.36280603,"Passif","Obligations à terme","Liability","Term bonds","2012-09-01",53924,NA,NA,NA,NA,NA,NA
"AUTRES_PASSIFS_autres_passifs",275889.672,0,143634.70773921,241876,1399117.24767,473583.126520928,5585.56654,94203,2997481.32047014,"Passif","Autres passifs","Liability","Other liabilities","2012-09-01",363592,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_capital_verse",5e+05,5000,150202.375,270000,750000,2093492,150000,103837,4116904.375,"Fonds propres","Fonds propres","Equity","Equity","2012-09-01",94373,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_reserves",186951.353,46655,24498.97294,147921,1179291.56038,105578.7695,130984.99542,79683,1973439.65124,"Fonds propres","Fonds propres","Equity","Equity","2012-09-01",71875,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_surplus_d'apport",0,14325,105320.72348,1387,98479.45517,0,0,0,219512.17865,"Fonds propres","Fonds propres","Equity","Equity","2012-09-01",0,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_bnr",1504441.724,-59043.31439,-507532.50594,327886,963217.813250001,2152354.49075,138907.21292,49466,4607350.42059,"Fonds propres","Fonds propres","Equity","Equity","2012-09-01",37653,NA,NA,NA,NA,NA,NA
"HORS-BILAN_effets_a_l'encaissement",0,0,0,0,86017.31283,2136.50718429,0,0,88153.82001429,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2012-09-01",0,NA,NA,NA,NA,NA,NA
"HORS-BILAN_credit_documentaire",86889.277,0,0,0,779585.48344,596824.937580654,0,66592,1532939.69802065,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2012-09-01",3048,NA,NA,NA,NA,NA,NA
"HORS-BILAN_autres",46330.311,174516.155339206,150,162745,1980524.75134,362692.71921781,1078134.40245,2729812,6828553.33934702,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2012-09-01",293648,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_brut",6541273.8451,1199872.87192,1433465.54854051,4137722,16518676.833,17231662.81123,2163512.5342324,1617316,53102308.4440229,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2012-09-01",2258806,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_provisions_pour_creances_douteuses",193274.696,328354.37025,49320.574789422,28993,306821.06141,56811.14656,73777.61921,32539,1242142.06821942,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2012-09-01",172250.6,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_de_credit_improductif",147203.399,367554.87442,38277,24943,248992.777,44520.28062,125622.022461,0,1285093.353501,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2012-09-01",287980,NA,NA,NA,NA,NA,NA
"DÉPÔTS_EN_USD_CONVERTIS_EN_HTG_depots_us_convertis",24405936.35098,879364.93705,1556554.22197211,5371058,22827285.0799432,29972223.1477805,2601223.06943,2964090,92425729.8071558,"Dépôts en USD convertis en HTG","Dépôts en USD convertis en HTG","Deposit in US converted in HTG","Deposit in US converted in HTG","2012-09-01",1847995,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_encaisse",1488174.722,91515.90851,201180.01104191,186348,1766417.29856,490047.197189488,36858.32558,38710,4341463.4628814,"Actif","Actif liquide","Asset","Liquid asset","2011-09-01",42212,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_la_brh",17886141.397,539315.11344,1519274.68104277,2367954,10646690.89735,14203488.2724499,302769.37097,1922661,50750275.7322527,"Actif","Actif liquide","Asset","Liquid asset","2011-09-01",1361981,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_l'etranger",2197690.962,84189.00872,149426.777136984,790654,1676646.894,4840002.09596224,-190.6524,717111,11555470.0854192,"Actif","Actif liquide","Asset","Liquid asset","2011-09-01",1099940,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_dans_les_banques_locales",0,0,55838.142408726,25071,10406.72236,82052.4741297409,1606176.10165,0,1779544.44054847,"Actif","Actif liquide","Asset","Liquid asset","2011-09-01",0,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_autres_liquidites",217176.18,81184.02363,15745.951939594,200245,381007.48737,422217.551286412,48984.62468,125904,1535110.81890601,"Actif","Actif liquide","Asset","Liquid asset","2011-09-01",42646,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_bons_b.r.h.",3847999.5,170000,0,0,1425000,350000,0,384920,6327919.5,"Actif","Actif illiquide","Asset","Non-liquid asset","2011-09-01",150000,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_placements",4132127.54358,23438.94866,23328.127456934,685989,12500865.42644,12245083.4513455,55725.6208,0,29666558.1182824,"Actif","Actif illiquide","Asset","Non-liquid asset","2011-09-01",0,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_portefeuille_net",3751142.61827,425797.31739,1123957.01365334,3304691,11647178.84734,13143530.35426,1717204.336383,1759910,38697304.4872963,"Actif","Actif illiquide","Asset","Non-liquid asset","2011-09-01",1823893,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_immobilisations",937521.87055,120710.613,236518.38986,245121,1318390.42879,1214194.38468,177948.04894,66814,4365832.73582,"Actif","Actif illiquide","Asset","Non-liquid asset","2011-09-01",48614,NA,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_actifs",1731794.589,18550.0453771,66661.62404671,266917,1638728.64137,1053823.94038084,70314.15616,114197,4975824.99633465,"Actif","Actif illiquide","Asset","Non-liquid asset","2011-09-01",14838,NA,NA,NA,NA,NA,NA
"DÉPÔT_a_vue",21232008.13,554030.43226,937957.143328938,3502122,15232045.6067,21378208.9483657,725355.0565,2986574,68461388.3171546,"Passif","Dépôt","Liability","Deposit","2011-09-01",1913087,NA,NA,NA,NA,NA,NA
"DÉPÔT_epargne",7535982.67,465547.87168,1671035.87484803,2163229,17058001.85662,17209814.9762162,408520.66936,340790,47996856.9187243,"Passif","Dépôt","Liability","Deposit","2011-09-01",1143934,NA,NA,NA,NA,NA,NA
"DÉPÔT_a_terme",3013854.00479,426649.08075,697635.350048832,1256483,6078294.67324431,4175306.04730456,1924144.66551,809265,19090750.8216477,"Passif","Dépôt","Liability","Deposit","2011-09-01",709119,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_locales",0,0,0,0,0,0,0,320000,320000,"Passif","Obligations à vue","Liability","Demand bonds","2011-09-01",0,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_banques_a_l'etranger",0,0,0,0,0,0,0,0,0,"Passif","Obligations à vue","Liability","Demand bonds","2011-09-01",0,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_VUE_autres",1105932.159,85629.8444551,110687.068941356,228641,1112211.23944,626919.969635376,144235.87298,355904,3998103.15445183,"Passif","Obligations à vue","Liability","Demand bonds","2011-09-01",227942,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banques_locales",3000,0,0,0,0,0,4e+05,0,403000,"Passif","Obligations à terme","Liability","Term bonds","2011-09-01",0,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_banque_a_l'etranger",0,0,0,0,-0.04578,0,0,0,-0.04578,"Passif","Obligations à terme","Liability","Term bonds","2011-09-01",0,NA,NA,NA,NA,NA,NA
"OBLIGATIONS_À_TERME_autres",1154173.809,18750.60517,7814.75193767,37442,262627.21996,346949.643754244,3877.4264,79502,1939254.45622191,"Passif","Obligations à terme","Liability","Term bonds","2011-09-01",28117,NA,NA,NA,NA,NA,NA
"AUTRES_PASSIFS_autres_passifs",278632.205,207.92538,149604.899336698,256606,670192.78408,553442.697620232,3256.79684,23191,2281516.30825693,"Passif","Autres passifs","Liability","Other liabilities","2011-09-01",346382,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_capital_verse",5e+05,5000,150202.375,270000,750000,2e+06,150000,103837,4023411.375,"Fonds propres","Fonds propres","Equity","Equity","2011-09-01",94372,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_reserves",175715.154,53964,26065.105,117270,1003392.86263,65043.87904,129575.44542,70546,1709138.44609,"Fonds propres","Fonds propres","Equity","Equity","2011-09-01",67566,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_surplus_d'apport",0,14325,105320.72348,1387,98479.45517,0,0,0,219512.17865,"Fonds propres","Fonds propres","Equity","Equity","2011-09-01",0,NA,NA,NA,NA,NA,NA
"FONDS_PROPRES_bnr",1190471.26348,-69403.78114,-464392.59516,239810,746086.99152,1688753.5638,126823.99972,40618,3552372.44222,"Fonds propres","Fonds propres","Equity","Equity","2011-09-01",53605,NA,NA,NA,NA,NA,NA
"HORS-BILAN_effets_a_l'encaissement",0,0,0,0,219678.57768,145.10341,0,0,219823.68109,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2011-09-01",0,NA,NA,NA,NA,NA,NA
"HORS-BILAN_credit_documentaire",52598.229,0,0,0,661696.77555,694553.33932944,0,28682,1442347.34387944,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2011-09-01",4817,NA,NA,NA,NA,NA,NA
"HORS-BILAN_autres",47029.754,18741373.9797161,0,55341,2030626.41214,475139.265185742,406029.01094,1397646,23358815.4219818,"Hors-bilan","Hors-bilan","Off-balance sheet","Off-balance sheet","2011-09-01",205630,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_brut",4143937.33327,688058.56169,1209091.19735171,3342503,11928394.60496,13196317.68852,1796790.877043,1799066,40075590.2628347,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2011-09-01",1971431,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_provisions_pour_creances_douteuses",392794.715,262261.2443,85134.18369837,37812,281215.75762,52787.33426,79586.54066,39156,1378285.77553837,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2011-09-01",147538,NA,NA,NA,NA,NA,NA
"PORTEFEUILLE_DE_CRÉDIT_portefeuille_de_credit_improductif",392796.287,315640.42819,85511,23432,173346,58416.75741,118165.0926667,0,1480356.5652667,"Portefeuille de crédit","Portefeuille de crédit","Loan portfolio","Loan portfolio","2011-09-01",313049,NA,NA,NA,NA,NA,NA
"DÉPÔTS_EN_USD_CONVERTIS_EN_HTG_depots_us_convertis",20469491.89879,760931.71132,1580961.0703658,4508050,22669872.1788243,27702204.9965565,2429269.57373,2749382,84469193.4295866,"Dépôts en USD convertis en HTG","Dépôts en USD convertis en HTG","Deposit in US converted in HTG","Deposit in US converted in HTG","2011-09-01",1599030,NA,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_encaisse",959352,45798.49915,233306.71517138,164158,1390380.64,583406.815636105,24509.86675,27634,3521562.53670749,"Actif","Actif liquide","Asset","Liquid asset","2010-09-01",93016,0,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_la_brh",15250947,575094.95737,1082097.89667812,2174457,10883766.97,11806578.7999311,279701.06954,1731067,45132956.6935192,"Actif","Actif liquide","Asset","Liquid asset","2010-09-01",1349246,0,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_a_l'etranger",1029439,69115.83697,183786.43761204,467008,3154932.16,2502660.07792655,4157.43059,997825,9273445.94309859,"Actif","Actif liquide","Asset","Liquid asset","2010-09-01",864522,0,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_avoirs_dans_les_banques_locales",0,0,92575.38684565,56134,21414.89,72503.3943573199,1754269.56393,0,1996897.23513297,"Actif","Actif liquide","Asset","Liquid asset","2010-09-01",0,0,NA,NA,NA,NA,NA
"ACTIF_LIQUIDE_autres_liquidites",111737,24263.16728,49351.799282005,160344,241648.97,387577.33440549,30836.6344,188874,1236778.9053675,"Actif","Actif liquide","Asset","Liquid asset","2010-09-01",42146,0,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_bons_b.r.h.",3073222,190000,287324.26,280000,3389453.2,1790000,0,221668,9249058.46,"Actif","Actif illiquide","Asset","Non-liquid asset","2010-09-01",17391,0,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_autres_placements",2958456,18879.75932,145379.982768685,584889,10796697.46,13928797.8407624,54978.6608,0,28488078.7036511,"Actif","Actif illiquide","Asset","Non-liquid asset","2010-09-01",0,0,NA,NA,NA,NA,NA
"ACTIF_ILLIQUIDE_portefeuille_net",3910773,518141.56084,877441.64864237,2418322,9256907.29,8037522.18184,1376395.339429,1302778,29430717.0207514,"Actif","Actif illiquide","Asset","Non-liquid asset","2010-09-01",1732436,0,NA,NA,NA,NA,NA
